,date,tenor,side,quantity,price
226,2024-10-16,tenor_2,BUY,0.6,74.25
227,2024-10-18,tenor_2,SELL,0.6,74.45
228,2024-10-21,tenor_2,BUY,0.6,73.06
229,2024-10-22,tenor_2,SELL,0.6,74.29
230,2024-10-29,tenor_2,BUY,0.6,71.42
231,2024-10-31,tenor_2,SELL,0.6,72.55
232,2024-11-05,tenor_1,SELL,0.3,71.47
233,2024-11-07,tenor_1,BUY,0.3,71.69
234,2024-11-12,tenor_2,BUY,0.6,71.83
235,2024-11-13,tenor_2,SELL,0.3,71.89
236,2024-11-14,tenor_2,SELL,0.3,72.28
237,2024-11-18,tenor_2,BUY,0.3,71.04
238,2024-11-19,tenor_2,SELL,0.3,73.3
239,2024-12-12,tenor_1,SELL,0.6,70.29
240,2024-12-13,tenor_1,BUY,0.6,70.02
241,2024-12-16,tenor_1,SELL,0.6,71.29
242,2024-12-17,tenor_1,BUY,0.6,70.71
