Date,tenor_1,tenor_2,tenor_3,tenor_4,tenor_5,tenor_6,tenor_7,tenor_8
2024-10-17,70.9526781616211,71.23535815429688,71.51803814697266,71.80071813964844,72.08339813232422,72.366078125,72.64875811767578,72.93143811035156
2024-10-18,69.49688122558594,69.77376123046875,70.05064123535156,70.32752124023438,70.60440124511719,70.88128125,71.15816125488281,71.43504125976563
2024-10-21,70.84223754882812,71.1244775390625,71.40671752929687,71.68895751953126,71.97119750976563,72.2534375,72.53567749023438,72.81791748046875
2024-10-22,72.37835632324219,72.66671630859375,72.95507629394531,73.24343627929687,73.53179626464843,73.82015625,74.10851623535156,74.39687622070312
2024-10-23,71.05307662963867,71.33615661621094,71.6192366027832,71.90231658935546,72.18539657592774,72.4684765625,72.75155654907226,73.03463653564454
2024-10-24,70.47076245117188,70.7515224609375,71.03228247070312,71.31304248046875,71.59380249023438,71.8745625,72.15532250976563,72.43608251953125
2024-10-25,72.06711877441407,72.35423876953125,72.64135876464844,72.92847875976562,73.21559875488282,73.50271875,73.7898387451172,74.07695874023437
2024-10-28,67.64951724243164,67.91903723144532,68.18855722045899,68.45807720947266,68.72759719848634,68.9971171875,69.26663717651367,69.53615716552734
2024-10-29,67.47883908081054,67.74767907714843,68.01651907348634,68.28535906982422,68.55419906616211,68.8230390625,69.09187905883789,69.36071905517578
2024-10-30,68.88444061279297,69.15888061523438,69.43332061767578,69.70776062011718,69.9822006225586,70.256640625,70.53108062744141,70.80552062988282
2024-10-31,69.53704214477538,69.81408215332031,70.09112216186523,70.36816217041016,70.64520217895507,70.9222421875,71.19928219604492,71.47632220458985
2024-11-01,69.76795785522461,70.04591784667969,70.32387783813476,70.60183782958984,70.87979782104492,71.1577578125,71.43571780395509,71.71367779541016
2024-11-04,71.75588122558594,72.04176123046875,72.32764123535156,72.61352124023438,72.89940124511719,73.18528125,73.47116125488282,73.75704125976563
2024-11-05,72.27795785522461,72.56591784667968,72.85387783813476,73.14183782958985,73.42979782104493,73.7177578125,74.00571780395508,74.29367779541016
2024-11-06,71.97676245117188,72.2635224609375,72.55028247070312,72.83704248046875,73.12380249023438,73.4105625,73.69732250976563,73.98408251953126
2024-11-07,72.64944061279297,72.93888061523438,73.22832061767578,73.51776062011719,73.8072006225586,74.096640625,74.3860806274414,74.67552062988281
2024-11-08,70.66151724243164,70.94303723144532,71.22455722045899,71.50607720947265,71.78759719848632,72.0691171875,72.35063717651367,72.63215716552735
2024-11-11,68.31216091918945,68.58432092285156,68.85648092651367,69.12864093017578,69.40080093383789,69.67296093750001,69.94512094116212,70.21728094482422
2024-11-12,68.39248275756836,68.66496276855469,68.93744277954102,69.20992279052734,69.48240280151367,69.7548828125,70.02736282348633,70.29984283447266
2024-11-13,68.70372030639649,68.97744030761719,69.2511603088379,69.52488031005859,69.7986003112793,70.0723203125,70.3460403137207,70.6197603149414
2024-11-14,68.97479693603516,69.24959692382812,69.5243969116211,69.79919689941407,70.07399688720703,70.348796875,70.62359686279297,70.89839685058594
2024-11-15,67.28807662963867,67.55615661621094,67.8242366027832,68.09231658935548,68.36039657592774,68.6284765625,68.89655654907227,69.16463653564453
2024-11-18,69.43664367675781,69.71328369140625,69.98992370605468,70.26656372070313,70.54320373535157,70.81984375,71.09648376464844,71.37312377929688
2024-11-19,69.66755938720704,69.94511938476562,70.22267938232422,70.50023937988281,70.77779937744141,71.055359375,71.33291937255859,71.61047937011719
2024-11-20,69.14548275756836,69.42096276855469,69.69644277954102,69.97192279052734,70.24740280151367,70.5228828125,70.79836282348633,71.07384283447266
2024-11-21,70.38039846801757,70.66079846191407,70.94119845581055,71.22159844970703,71.50199844360351,71.7823984375,72.06279843139649,72.34319842529297
2024-11-22,71.52495785522461,71.80991784667968,72.09487783813476,72.37983782958985,72.66479782104493,72.9497578125,73.23471780395508,73.51967779541016
2024-11-25,69.21576245117187,69.4915224609375,69.76728247070312,70.04304248046876,70.31880249023438,70.5945625,70.87032250976563,71.14608251953125
2024-11-26,69.04507662963867,69.32015661621094,69.5952366027832,69.87031658935547,70.14539657592773,70.4204765625,70.69555654907226,70.97063653564453
2024-11-27,68.99488122558594,69.26976123046875,69.54464123535156,69.81952124023438,70.09440124511718,70.36928125,70.64416125488282,70.91904125976562
2024-11-29,68.272,68.544,68.816,69.088,69.36,69.632,69.904,70.176
2024-12-02,68.37239846801758,68.64479846191406,68.91719845581055,69.18959844970703,69.46199844360352,69.7343984375,70.00679843139649,70.27919842529298
2024-12-03,70.21976245117187,70.4995224609375,70.77928247070312,71.05904248046875,71.33880249023437,71.6185625,71.89832250976562,72.17808251953126
2024-12-04,68.81416091918945,69.08832092285157,69.36248092651367,69.63664093017579,69.91080093383789,70.18496093750001,70.45912094116211,70.73328094482422
2024-12-05,68.57320306396484,68.84640307617188,69.11960308837891,69.39280310058594,69.66600311279296,69.939203125,70.21240313720703,70.48560314941406
2024-12-06,67.46879693603516,67.73759692382812,68.0063969116211,68.27519689941407,68.54399688720703,68.812796875,69.08159686279296,69.35039685058594
2024-12-09,68.64348275756836,68.91696276855468,69.19044277954102,69.46392279052735,69.73740280151367,70.0108828125,70.28436282348633,70.55784283447265
2024-12-10,68.86435632324219,69.13871630859376,69.41307629394531,69.68743627929688,69.96179626464844,70.23615625000001,70.51051623535156,70.78487622070313
2024-12-11,70.57116091918945,70.85232092285156,71.13348092651367,71.41464093017578,71.69580093383789,71.9769609375,72.2581209411621,72.53928094482423
2024-12-12,70.30007662963867,70.58015661621094,70.8602366027832,71.14031658935546,71.42039657592774,71.7004765625,71.98055654907226,72.26063653564454
2024-12-13,71.57516091918946,71.86032092285156,72.14548092651367,72.43064093017578,72.7158009338379,73.0009609375,73.28612094116211,73.57128094482422
2024-12-16,70.99283908081054,71.27567907714844,71.55851907348632,71.84135906982422,72.1241990661621,72.4070390625,72.68987905883789,72.97271905517579
2024-12-17,70.36032183837891,70.64064184570313,70.92096185302735,71.20128186035156,71.48160186767578,71.761921875,72.04224188232422,72.32256188964844
2024-12-18,70.8623218383789,71.14464184570312,71.42696185302735,71.70928186035157,71.99160186767578,72.273921875,72.55624188232422,72.83856188964845
2024-12-19,70.18964367675781,70.46928369140625,70.74892370605468,71.02856372070313,71.30820373535157,71.58784375,71.86748376464844,72.14712377929688
2024-12-20,69.73783908081055,70.01567907714843,70.29351907348632,70.57135906982423,70.84919906616211,71.1270390625,71.40487905883789,71.68271905517578
2024-12-23,69.5169578552246,69.79391784667969,70.07087783813476,70.34783782958985,70.62479782104492,70.90175781250001,71.17871780395508,71.45567779541015
2024-12-24,70.38039846801757,70.66079846191407,70.94119845581055,71.22159844970703,71.50199844360351,71.7823984375,72.06279843139649,72.34319842529297
2024-12-26,69.89848275756836,70.17696276855469,70.45544277954102,70.73392279052734,71.01240280151367,71.2908828125,71.56936282348633,71.84784283447266
2024-12-27,70.88239846801758,71.16479846191406,71.44719845581055,71.72959844970703,72.01199844360352,72.2943984375,72.57679843139648,72.85919842529297
2024-12-30,71.27395785522461,71.55791784667969,71.84187783813476,72.12583782958984,72.40979782104492,72.6937578125,72.97771780395507,73.26167779541017
